,Season,Name,Transfer Sum,From,FromCountry,FromLanguage,FromLanguageFamily,To,ToCountry,ToLanguage,ToLanguageFamily
195,Zugänge 14/15,Robin Huser,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
196,Zugänge 14/15,Breel Embolo,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
197,Zugänge 14/15,Pascal Albrecht,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
198,Zugänge 14/15,Musa Araz,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
199,Abgänge 14/15,Yann Sommer,"9,00 Mio. €",FC Basel 1893,Switzerland,German,Germanic,Bor. M'gladbach,Germany,German,Germanic
200,Abgänge 14/15,Valentin Stocker,"4,00 Mio. €",FC Basel 1893,Switzerland,German,Germanic,Hertha BSC,Germany,German,Germanic
201,Abgänge 14/15,Marcelo Díaz,"2,00 Mio. €",FC Basel 1893,Switzerland,German,Germanic,Hamburger SV,Germany,German,Germanic
202,Abgänge 14/15,Kay Voser,800 Tsd. €,FC Basel 1893,Switzerland,German,Germanic,FC Fulham,England,English,Germanic
203,Abgänge 14/15,Geoffroy Serey Dié,600 Tsd. €,FC Basel 1893,Switzerland,German,Germanic,VfB Stuttgart,Germany,German,Germanic
204,Abgänge 14/15,Endogan Adili,400 Tsd. €,FC Basel 1893,Switzerland,German,Germanic,Galatasaray,Turkey,Turkish,Turkic
205,Abgänge 14/15,Darko Jevtic,350 Tsd. €,FC Basel 1893,Switzerland,German,Germanic,Lech Posen,Poland,Polish,Slavic
206,Abgänge 14/15,Darko Jevtic,,FC Basel 1893,Switzerland,German,Germanic,Lech Posen,Poland,Polish,Slavic
207,Abgänge 14/15,Pascal Schürpf,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
208,Abgänge 14/15,Fabian Ritter,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
209,Abgänge 14/15,Naser Aliji,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
210,Abgänge 14/15,Simon Grether,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,FC Wohlen,Switzerland,German,Germanic
211,Abgänge 14/15,Giovanni Sio,Leihe,FC Basel 1893,Switzerland,German,Germanic,SC Bastia,France,French,Romance
212,Abgänge 14/15,Stjepan Vuleta,?,FC Basel 1893,Switzerland,German,Germanic,FC Wacker,Austria,German,Germanic
213,Abgänge 14/15,Mirko Salvi,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Biel-Bienne,Switzerland,German,Germanic
214,Abgänge 14/15,Veljko Simic,Leihe,FC Basel 1893,Switzerland,German,Germanic,NK Domzale,Slovenia,Slovene,Slavic
215,Abgänge 14/15,Gastón Sauro,Leihe,FC Basel 1893,Switzerland,German,Germanic,Catania Calcio,Italy,Italian,Romance
216,Abgänge 14/15,Musa Araz,Leihe,FC Basel 1893,Switzerland,German,Germanic,Le Mont LS,France,French,Romance
217,Zugänge 13/14,Ivan Ivanov,"2,10 Mio. €",Partizan,Serbia,Serbian,Slavic,FC Basel 1893,Switzerland,German,Germanic
218,Zugänge 13/14,Giovanni Sio,"2,00 Mio. €",VfL Wolfsburg,Germany,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
219,Zugänge 13/14,Behrang Safari,"1,00 Mio. €",RSC Anderlecht,Belgium,French,Romance,FC Basel 1893,Switzerland,German,Germanic
220,Zugänge 13/14,Davide Callà,650 Tsd. €,FC Aarau,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
221,Zugänge 13/14,Mohamed Elneny,640 Tsd. €,El Mokawloon,Egypt,Arabic,Semitic,FC Basel 1893,Switzerland,German,Germanic
222,Zugänge 13/14,Marek Suchy,,Spartak Moskau,Russia,Russian,Slavic,FC Basel 1893,Switzerland,German,Germanic
223,Zugänge 13/14,Veljko Simic,225 Tsd. €,Roter Stern,Serbia,Serbian,Slavic,FC Basel 1893,Switzerland,German,Germanic
224,Zugänge 13/14,Matías Delgado,ablösefrei,Al-Jazira,United Arab Emirates,Arabic,Semitic,FC Basel 1893,Switzerland,German,Germanic
225,Zugänge 13/14,Fabian Ritter,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
226,Zugänge 13/14,Naser Aliji,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
227,Zugänge 13/14,Kwang-ryong Pak,Leih-Ende,FC Vaduz,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
228,Abgänge 13/14,Mohamed Salah,"16,50 Mio. €",FC Basel 1893,Switzerland,German,Germanic,FC Chelsea,England,English,Germanic
229,Abgänge 13/14,Aleksandar Dragovic,"10,00 Mio. €",FC Basel 1893,Switzerland,German,Germanic,Dynamo Kiew,Ukraine,Ukrainian,Slavic
230,Abgänge 13/14,Raúl Bobadilla,"1,50 Mio. €",FC Basel 1893,Switzerland,German,Germanic,FC Augsburg,Germany,German,Germanic
231,Abgänge 13/14,Ju-ho Park,"1,15 Mio. €",FC Basel 1893,Switzerland,German,Germanic,1.FSV Mainz 05,Germany,German,Germanic
232,Abgänge 13/14,Jacques Zoua,600 Tsd. €,FC Basel 1893,Switzerland,German,Germanic,Hamburger SV,Germany,German,Germanic
233,Abgänge 13/14,Cabral,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,AFC Sunderland,England,English,Germanic
234,Abgänge 13/14,Gilles Yapi,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,Dubai CSC,United Arab Emirates,Arabic,Semitic
235,Abgänge 13/14,Marco Aratore,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
236,Abgänge 13/14,Genséric Kusunga,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,Oldham Athletic,England,English,Germanic
237,Abgänge 13/14,Markus Steinhöfer,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,Betis Sevilla,Spain,Spanish,Romance
238,Abgänge 13/14,Stjepan Vuleta,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Wacker,Austria,German,Germanic
239,Abgänge 13/14,Kwang-ryong Pak,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
240,Abgänge 13/14,Simon Grether,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
241,Abgänge 13/14,Kwang-ryong Pak,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
242,Abgänge 13/14,Pascal Schürpf,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
243,Abgänge 13/14,Stephan Andrist,?,FC Basel 1893,Switzerland,German,Germanic,FC Aarau,Switzerland,German,Germanic
244,Abgänge 13/14,Fabian Ritter,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
245,Abgänge 13/14,Darko Jevtic,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Wacker,Austria,German,Germanic
246,Abgänge 13/14,David Degen,-,FC Basel 1893,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
247,Zugänge 12/13,Marcelo Díaz,"3,40 Mio. €",U. de Chile,Chile,Spanish,Romance,FC Basel 1893,Switzerland,German,Germanic
248,Zugänge 12/13,Raúl Bobadilla,"3,00 Mio. €",BSC Young Boys,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
249,Zugänge 12/13,Mohamed Salah,"2,50 Mio. €",El Mokawloon,Egypt,Arabic,Semitic,FC Basel 1893,Switzerland,German,Germanic
250,Zugänge 12/13,Gastón Sauro,"1,15 Mio. €",Boca Juniors,Argentina,Spanish,Romance,FC Basel 1893,Switzerland,German,Germanic
251,Zugänge 12/13,Geoffroy Serey Dié,"1,10 Mio. €",FC Sion,Switzerland,French,Romance,FC Basel 1893,Switzerland,German,Germanic
252,Zugänge 12/13,David Degen,600 Tsd. €,BSC Young Boys,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
253,Zugänge 12/13,Endogan Adili,ablösefrei,Grasshoppers,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
254,Zugänge 12/13,Germano Vailati,ablösefrei,FC St. Gallen,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
255,Zugänge 12/13,Mohamed Elneny,Leihe,El Mokawloon,Egypt,Arabic,Semitic,FC Basel 1893,Switzerland,German,Germanic
256,Zugänge 12/13,Fabian Schär,?,FC Wil 1900,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
257,Zugänge 12/13,Mirko Salvi,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
258,Zugänge 12/13,Simon Grether,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
259,Zugänge 12/13,Stjepan Vuleta,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
260,Zugänge 12/13,Pascal Schürpf,Leih-Ende,FC Aarau,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
261,Abgänge 12/13,Xherdan Shaqiri,"11,80 Mio. €",FC Basel 1893,Switzerland,German,Germanic,Bayern München,Germany,German,Germanic
262,Abgänge 12/13,Granit Xhaka,"8,50 Mio. €",FC Basel 1893,Switzerland,German,Germanic,Bor. M'gladbach,Germany,German,Germanic
263,Abgänge 12/13,Simon Grether,Leihe,FC Basel 1893,Switzerland,German,Germanic,AC Bellinzona,Switzerland,Italian,Romance
264,Abgänge 12/13,Scott Chipperfield,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,FC Aesch,Switzerland,German,Germanic
265,Abgänge 12/13,Marcel Herzog,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,FC St. Gallen,Switzerland,German,Germanic
266,Abgänge 12/13,David Abraham,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,FC Getafe,Spain,Spanish,Romance
267,Abgänge 12/13,Fwayo Tembo,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,AFC Astra,Romania,Romanian,Romance
268,Abgänge 12/13,Radoslav Kovac,?,FC Basel 1893,Switzerland,German,Germanic,Slovan Liberec,Czech Republic,Czech,Slavic
269,Abgänge 12/13,Kwang-ryong Pak,Leihe,FC Basel 1893,Switzerland,German,Germanic,AC Bellinzona,Switzerland,Italian,Romance
270,Abgänge 12/13,Marco Aratore,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
271,Abgänge 12/13,Pascal Schürpf,Leihe,FC Basel 1893,Switzerland,German,Germanic,AC Bellinzona,Switzerland,Italian,Romance
272,Abgänge 12/13,Stjepan Vuleta,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
273,Abgänge 12/13,Genséric Kusunga,Leihe,FC Basel 1893,Switzerland,German,Germanic,Servette FC,Switzerland,French,Romance
274,Abgänge 12/13,Stephan Andrist,Leihe,FC Basel 1893,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
275,Abgänge 12/13,Alex Frei,-,FC Basel 1893,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
276,Abgänge 12/13,Benjamin Huggel,-,FC Basel 1893,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
277,Zugänge 11/12,Radoslav Kovac,500 Tsd. €,West Ham Utd.,England,English,Germanic,FC Basel 1893,Switzerland,German,Germanic
278,Zugänge 11/12,Stephan Andrist,240 Tsd. €,FC Thun,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
279,Zugänge 11/12,Kay Voser,ablösefrei,Grasshoppers,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
280,Zugänge 11/12,Marcel Herzog,ablösefrei,MSV Duisburg,Germany,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
281,Zugänge 11/12,Ju-ho Park,?,Júbilo Iwata,Japan,Japanese,Japonic,FC Basel 1893,Switzerland,German,Germanic
282,Zugänge 11/12,Kwang-ryong Pak,?,FC Wil 1900,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
283,Zugänge 11/12,Darko Jevtic,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
284,Zugänge 11/12,Arlind Ajeti,-,FC Basel U21,Switzerland,German,Germanic,FC Basel 1893,Switzerland,German,Germanic
285,Zugänge 11/12,Philipp Degen,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,FC Basel 1893,Switzerland,German,Germanic
286,Abgänge 11/12,Sandro Wieser,"1,00 Mio. €",FC Basel 1893,Switzerland,German,Germanic,TSG Hoffenheim,Germany,German,Germanic
287,Abgänge 11/12,Fwayo Tembo,Leihe,FC Basel 1893,Switzerland,German,Germanic,ES Sahel,Tunisia,French,Romance
288,Abgänge 11/12,Beg Ferati,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,SC Freiburg,Germany,German,Germanic
289,Abgänge 11/12,Franco Costanzo,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,Olymp. Piräus,Greece,Greek,Hellenic
290,Abgänge 11/12,Behrang Safari,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,RSC Anderlecht,Belgium,French,Romance
291,Abgänge 11/12,Matthias Baron,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
292,Abgänge 11/12,Dominik Ritter,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
293,Abgänge 11/12,Daniel Unal,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,FC Locarno,Switzerland,Italian,Romance
294,Abgänge 11/12,Cagdas Atan,ablösefrei,FC Basel 1893,Switzerland,German,Germanic,Mersin IY,Turkey,Turkish,Turkic
295,Abgänge 11/12,Pascal Schürpf,,FC Basel 1893,Switzerland,German,Germanic,FC Aarau,Switzerland,German,Germanic
296,Abgänge 11/12,Taulant Xhaka,Leihe,FC Basel 1893,Switzerland,German,Germanic,Grasshoppers,Switzerland,German,Germanic
297,Abgänge 11/12,Orhan Mustafi,?,FC Basel 1893,Switzerland,German,Germanic,Grasshoppers,Switzerland,German,Germanic
298,Abgänge 11/12,Massimo Colomba,-,FC Basel 1893,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
299,Zugänge 20/21,Fidan Aliti,,Kalmar FF,Sweden,Swedish,Germanic,FC Zürich,Switzerland,German,Germanic
300,Zugänge 20/21,Wilfried Gnonto,ablösefrei,Inter U19,Italy,Italian,Romance,FC Zürich,Switzerland,German,Germanic
301,Zugänge 20/21,Zivko Kostadinovic,ablösefrei,FC Wil 1900,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
302,Zugänge 20/21,Tobias Schättin,ablösefrei,FC Winterthur,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
303,Zugänge 20/21,Lasse Sobiech,Leihe,1.FC Köln,Germany,German,Germanic,FC Zürich,Switzerland,German,Germanic
304,Zugänge 20/21,Ousmane Doumbia,?,FC Winterthur,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
305,Zugänge 20/21,Novem Baumann,-,FC Zürich U21,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
306,Zugänge 20/21,Stephan Seiler,-,FC Zürich U21,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
307,Zugänge 20/21,Silvan Wallner,-,FC Zürich U21,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
308,Abgänge 20/21,Simon Sohm,"6,50 Mio. €",FC Zürich,Switzerland,German,Germanic,Parma Calcio,Italy,Italian,Romance
309,Abgänge 20/21,Kevin Rüegg,"2,00 Mio. €",FC Zürich,Switzerland,German,Germanic,Hellas Verona,Italy,Italian,Romance
310,Abgänge 20/21,Sangoné Sarr,ablösefrei,FC Zürich,Switzerland,German,Germanic,FC Schaffhausen,Switzerland,German,Germanic
311,Abgänge 20/21,Osman Hadzikic,ablösefrei,FC Zürich,Switzerland,German,Germanic,Admira Wacker,Austria,German,Germanic
312,Abgänge 20/21,Mimoun Mahi,ablösefrei,FC Zürich,Switzerland,German,Germanic,FC Utrecht,Netherlands,Dutch,Germanic
313,Abgänge 20/21,Michael Kempter,ablösefrei,FC Zürich,Switzerland,German,Germanic,NE Xamax,Switzerland,French,Romance
314,Abgänge 20/21,Ilan Sauter,Leihe,FC Zürich,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
315,Abgänge 20/21,Izer Aliu,Leihe,FC Zürich,Switzerland,German,Germanic,SC Kriens,Switzerland,German,Germanic
316,Abgänge 20/21,Maren Haile-Selassie,Leihe,FC Zürich,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
317,Abgänge 20/21,Albin Sadrijaj,?,FC Zürich,Switzerland,German,Germanic,SC Kriens,Switzerland,German,Germanic
318,Abgänge 20/21,Lindrit Kamberi,Leihe,FC Zürich,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
319,Abgänge 20/21,Lavdim Zumberi,?,FC Zürich,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
320,Abgänge 20/21,Yann Kasai,-,FC Zürich,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
321,Abgänge 20/21,Yassin Maouche,-,FC Zürich,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
322,Abgänge 20/21,Pa Modou,-,FC Zürich,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
323,Abgänge 20/21,Andris Vanins,-,FC Zürich,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
324,Zugänge 19/20,Aiyegun Tosin,450 Tsd. €,FK Ventspils,Latvia,Latvian,Baltic,FC Zürich,Switzerland,German,Germanic
325,Zugänge 19/20,Nathan,ablösefrei,Palmeiras,Brazil,Portuguese,Romance,FC Zürich,Switzerland,German,Germanic
326,Zugänge 19/20,Vasilije Janjicic,ablösefrei,Hamburger SV,Germany,German,Germanic,FC Zürich,Switzerland,German,Germanic
327,Zugänge 19/20,Mimoun Mahi,ablösefrei,FC Groningen,Netherlands,Dutch,Germanic,FC Zürich,Switzerland,German,Germanic
328,Zugänge 19/20,Blaz Kramer,ablösefrei,Wolfsburg II,Germany,German,Germanic,FC Zürich,Switzerland,German,Germanic
329,Zugänge 19/20,Denis Popovic,ablösefrei,FK Orenburg,Russia,Russian,Slavic,FC Zürich,Switzerland,German,Germanic
330,Zugänge 19/20,Willie Britto,ablösefrei,AS Tanda,Ivory Coast,French,Romance,FC Zürich,Switzerland,German,Germanic
331,Zugänge 19/20,Mads Pedersen,Leihe,FC Augsburg,Germany,German,Germanic,FC Zürich,Switzerland,German,Germanic
332,Zugänge 19/20,Nils Reichmuth,-,FC Zürich U18,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
333,Zugänge 19/20,Lindrit Kamberi,Leih-Ende,FC Wil 1900,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
334,Zugänge 19/20,Fabian Rohner,Leih-Ende,FC Wil 1900,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
335,Zugänge 19/20,Kedus Haile-Selassie,-,FC Zürich U18,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
336,Zugänge 19/20,Izer Aliu,Leih-Ende,FC Chiasso,Switzerland,Italian,Romance,FC Zürich,Switzerland,German,Germanic
337,Zugänge 19/20,Albin Sadrijaj,Leih-Ende,SC Kriens,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
338,Zugänge 19/20,Henri Koide,-,FC Zürich U21,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
339,Zugänge 19/20,Pa Modou,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,FC Zürich,Switzerland,German,Germanic
340,Zugänge 19/20,Yann Fillion,Leih-Ende,Toronto FC II,Canada,English,Germanic,FC Zürich,Switzerland,German,Germanic
341,Abgänge 19/20,Stephen Odey,"3,50 Mio. €",FC Zürich,Switzerland,German,Germanic,KRC Genk ,Belgium,French,Romance
342,Abgänge 19/20,Yann Fillion,ablösefrei,FC Zürich,Switzerland,German,Germanic,Ekenäs IF,Finland,Finnish,Finnic
343,Abgänge 19/20,Lindrit Kamberi,Leihe,FC Zürich,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
344,Abgänge 19/20,Kilian Pagliuca,ablösefrei,FC Zürich,Switzerland,German,Germanic,Carl Zeiss Jena,Germany,German,Germanic
345,Abgänge 19/20,Denis Popovic,ablösefrei,FC Zürich,Switzerland,German,Germanic,KS Samara,Russia,Russian,Slavic
346,Abgänge 19/20,Salim Khelifi,Leihe,FC Zürich,Switzerland,German,Germanic,Holstein Kiel,Germany,German,Germanic
347,Abgänge 19/20,Fabian Rohner,Leihe,FC Zürich,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
348,Abgänge 19/20,Osman Hadzikic,Leihe,FC Zürich,Switzerland,German,Germanic,Inter Zapresic,Croatia,Croatian,Slavic
349,Abgänge 19/20,Hakim Guenouche,?,FC Zürich,Switzerland,German,Germanic,KFC Uerdingen,Germany,German,Germanic
350,Abgänge 19/20,Andreas Maxsö,?,FC Zürich,Switzerland,German,Germanic,KFC Uerdingen,Germany,German,Germanic
351,Abgänge 19/20,Assan Ceesay,Leihe,FC Zürich,Switzerland,German,Germanic,VfL Osnabrück,Germany,German,Germanic
352,Abgänge 19/20,Bledian Krasniqi,Leihe,FC Zürich,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
353,Abgänge 19/20,Izer Aliu,Leihe,FC Zürich,Switzerland,German,Germanic,FC Chiasso,Switzerland,Italian,Romance
354,Abgänge 19/20,Maren Haile-Selassie,Leihe,FC Zürich,Switzerland,German,Germanic,NE Xamax,Switzerland,French,Romance
355,Abgänge 19/20,Pa Modou,-,FC Zürich,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
356,Abgänge 19/20,Alain Nef,-,FC Zürich,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
357,Zugänge 18/19,Assan Ceesay,"1,80 Mio. €",FC Lugano,Switzerland,Italian,Romance,FC Zürich,Switzerland,German,Germanic
358,Zugänge 18/19,Benjamin Kololli,900 Tsd. €,Lausanne-Sport,Switzerland,French,Romance,FC Zürich,Switzerland,German,Germanic
359,Zugänge 18/19,Levan Kharabadze,,Dinamo Tiflis,Georgia,Georgian,South Caucasian,FC Zürich,Switzerland,German,Germanic
360,Zugänge 18/19,Grégory Sertic,Leihe,Ol. Marseille,France,French,Romance,FC Zürich,Switzerland,German,Germanic
361,Zugänge 18/19,Andreas Maxsö,ablösefrei,Osmanlispor,Turkey,Turkish,Turkic,FC Zürich,Switzerland,German,Germanic
362,Zugänge 18/19,Becir Omeragic,ablösefrei,Servette U18,Switzerland,French,Romance,FC Zürich,Switzerland,German,Germanic
363,Zugänge 18/19,Hekuran Kryeziu,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
364,Zugänge 18/19,Salim Khelifi,ablösefrei,E. Braunschweig,Germany,German,Germanic,FC Zürich,Switzerland,German,Germanic
365,Zugänge 18/19,Hakim Guenouche,?,AS Nancy U19,France,French,Romance,FC Zürich,Switzerland,German,Germanic
366,Zugänge 18/19,Yann Kasai,?,BSC YB U21,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
367,Zugänge 18/19,Salah Aziz Binous,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Zürich,Switzerland,German,Germanic
